branch,sep,s1,off,bias,n,regime,s1_fit,sep_fit
fc,3.0,1.2,0.5,0.027949028805266618,2,FC*,1.7065442362402696,2.983127364727956
fc,3.0,1.2,0.75,0.02904147209735064,2,FC*,1.6217162746494365,3.0099767970654243
fc,3.0,1.2,1.0,0.010733949004837984,2,FC,1.3666397133410468,2.971127020813897
fc,3.0,1.2,1.1,0.010976117698853816,2,FC,1.3419650121339994,2.978175295760283
fc,3.0,1.2,1.15,0.010594273010294641,2,FC,1.3341188489125604,2.978933114905698
fc,3.0,1.2,1.25,0.011432696335305415,2,FC,1.318297861658063,2.984328459623569
fc,3.0,1.2,1.5,0.01012237174192715,2,FC,1.280595040842724,2.9929368890957884
fc,3.0,1.2,1.75,0.010818256983675723,2,FC,1.2657853902904141,3.0003371337490785
fc,3.0,1.2,2.0,0.01073394900483815,2,FC,1.25715588090558,3.0045020692455635
fc,3.0,1.2,2.5,0.010122371741926928,2,FC,1.2509791405572792,3.0113668909739033
fc,3.0,1.2,3.0,0.01073394900483804,2,FC,1.2564599857256504,3.0157827330442717
fc,3.0,1.2,4.0,0.01073394900483804,2,FC,1.2649647382257134,3.0207989869160587
fc,3.0,1.2,5.0,0.010733949004838206,2,FC,1.2719041514476408,3.023517850635367
fc,3.0,1.2,6.0,0.010733949004838483,2,FC,1.271904152322589,3.0235178506353675
fc,3.0,1.2,7.0,0.010733949004838483,2,FC,1.271904151384824,3.023517850635369
fc,3.0,1.3,-0.25,0.02703823039441522,1,FC*,2.9439317506337415,2.7384533007896494
fc,3.0,1.3,0.0,0.02257533738046602,2,FC*,2.1880432929987075,2.873433794938112
fc,3.0,1.3,0.25,0.022746282748652424,2,FC*,1.908614238683521,2.9464149348055093
fc,3.0,1.3,0.5,0.02379408519921289,2,FC*,1.781295812521555,2.985382268855372
fc,3.0,1.3,0.75,0.023834484487290253,2,FC*,1.6939617829307363,3.009717968534858
fc,3.0,1.3,1.0,0.006221952753530102,2,FC,1.4380625930492685,2.9739862716791423
fc,3.0,1.3,1.1,0.005707754556708189,2,FC,1.4151294777491654,2.978193451884065
fc,3.0,1.3,1.15,0.006093436485494208,2,FC,1.407043776196602,2.980789156855695
fc,3.0,1.3,1.25,0.006141949043212747,2,FC,1.3917254815426368,2.984068607506299
fc,3.0,1.3,1.5,0.006221212533649212,2,FC,1.3635131835061385,2.9915851145526986
fc,3.0,1.3,1.75,0.00631582107053652,2,FC,1.346713481201031,2.9981684369467154
fc,3.0,1.3,2.0,0.006221952753530213,2,FC,1.3390104502384252,3.002274164602996
fc,3.0,1.3,2.5,0.006221212533649267,2,FC,1.3369755115590252,3.00723882012438
fc,3.0,1.3,3.0,0.006221952753530324,2,FC,1.3402404212496324,3.0113521374069165
fc,3.0,1.3,4.0,0.006221952753530324,2,FC,1.348728941388463,3.0153435100381993
fc,3.0,1.3,5.0,0.006221952753530435,2,FC,1.3555262496009535,3.0175089771478856
fc,3.0,1.3,6.0,0.006221952753530546,2,FC,1.3555262494444889,3.0175089771478847
fc,3.0,1.3,7.0,0.006221952753530768,2,FC,1.3555262507847512,3.0175089771478847
fc,3.0,1.45,-0.25,,0,,,
fc,3.0,1.45,0.0,0.015789144241225128,2,FC*,2.2664304034009595,2.8933044336307328
fc,3.0,1.45,0.25,0.016768648164678823,2,FC*,2.000400775777792,2.957744322673244
fc,3.0,1.45,0.5,0.01695351300790321,2,FC*,1.8743220311078908,2.9912073242258197
fc,3.0,1.45,0.75,0.017005783671543206,2,FC*,1.7956285046734228,3.0104085581223696
fc,3.0,1.45,1.0,0.0013723112608493848,2,FC,1.553409884752809,2.977372508642574
fc,3.0,1.45,1.1,0.0015705988371127466,2,FC,1.5353018426244556,2.9810386971391756
fc,3.0,1.45,1.15,0.0012583554048553047,2,FC,1.5236271714903877,2.983049075437931
fc,3.0,1.45,1.25,0.0014558991541391564,2,FC,1.5099576274200017,2.9855289943631966
fc,3.0,1.45,1.5,0.0020294869155228212,2,FC,1.4885923362048117,2.991789708476651
fc,3.0,1.45,1.75,0.001955614210238099,2,FC,1.4737333708074567,2.99734767187916
fc,3.0,1.45,2.0,0.0013723112608495236,2,FC,1.4640170988037764,3.0002055559668186
fc,3.0,1.45,2.5,0.002029486915523099,2,FC,1.467354681139919,3.0040055525571345
fc,3.0,1.45,3.0,0.0013723112608495236,2,FC,1.4667224835148645,3.0071420044543373
fc,3.0,1.45,4.0,0.0013723112608496901,2,FC,1.4751081610779875,3.010183566945047
fc,3.0,1.45,5.0,0.0013723112608496346,2,FC,1.4817932218409127,3.0118453536266743
fc,3.0,1.45,6.0,0.0013723112608497456,2,FC,1.4817932208903712,3.0118453536266747
fc,3.0,1.45,7.0,0.0013723112608497734,2,FC,1.4817932220041472,3.011845353626674
fc,3.0,1.7,-0.25,,0,,,
fc,3.0,1.7,0.0,0.009165938158829379,2,FC*,2.450285354988663,2.918198887266101
fc,3.0,1.7,0.25,0.010077044439586402,2,FC*,2.179001015230604,2.9732099810132273
fc,3.0,1.7,0.5,0.008204584172757434,2,FC*,2.0200235583362485,3.000054999802529
fc,3.0,1.7,0.75,-0.0026179741706347792,2,FC,1.8312228366764625,2.9719672305678078
fc,3.0,1.7,1.0,-0.0021323065365461136,2,FC,1.764386566268807,2.9825923395573963
fc,3.0,1.7,1.1,-0.0021023132916098697,2,FC,1.7411285911245729,2.987235970128242
fc,3.0,1.7,1.15,-0.0022294538105067097,2,FC,1.7361550053852217,2.9869208709598163
fc,3.0,1.7,1.25,-0.0022001444843112727,2,FC,1.7194376776185145,2.990341006340169
fc,3.0,1.7,1.5,-0.0017108364243680063,2,FC,1.706633398936079,2.9933433590311553
fc,3.0,1.7,1.75,-0.002617974170634807,2,FC,1.686659804281451,2.997115020070278
fc,3.0,1.7,2.0,-0.0021323065365462246,2,FC,1.6866656253356105,2.9993084477066576
fc,3.0,1.7,2.5,-0.001710836424367812,2,FC,1.6914005150558804,3.001965321605117
fc,3.0,1.7,3.0,-0.002132306536546169,2,FC,1.691176172456569,3.0041206109784517
fc,3.0,1.7,4.0,-0.0021323065365461136,2,FC,1.6997676198185876,3.0062523916797277
fc,3.0,1.7,5.0,-0.00213230653654628,2,FC,1.7066174908047045,3.0074329458544717
fc,3.0,1.7,6.0,-0.0021323065365459193,2,FC,1.7066174901156608,3.0074329458544704
fc,3.0,1.7,7.0,-0.0021323065365459193,2,FC,1.7066174891084427,3.00743294585447
fc,3.0,2.0,-0.25,,0,,,
fc,3.0,2.0,0.0,0.0024810485093182955,2,FC*,2.5670968960694074,2.949070398409182
fc,3.0,2.0,0.25,0.0033056147748778963,2,FC*,2.337016613922388,2.9901245163485464
fc,3.0,2.0,0.5,0.0034917394376385302,2,FC*,2.2542722511911513,3.005817967899128
fc,3.0,2.0,0.75,-0.00478695096800244,2,FC,2.0792155452702925,2.9811560360859035
fc,3.0,2.0,1.0,-0.004368744882744913,2,FC,2.015333299013381,2.9890512203421973
fc,3.0,2.0,1.1,-0.005053307732945961,2,FC,1.9918124723857198,2.9910443297523086
fc,3.0,2.0,1.15,-0.004452410028543574,2,FC,1.990913479753239,2.9921453215481826
fc,3.0,2.0,1.25,-0.005136184338488836,2,FC,1.9724343316707507,2.9931999689072075
fc,3.0,2.0,1.5,-0.004721809952541706,2,FC,1.9616944988860088,2.9961193318270287
fc,3.0,2.0,1.75,-0.0047869509680025235,2,FC,1.9529539534950158,2.999225480867457
fc,3.0,2.0,2.0,-0.004368744882744857,2,FC,1.9557477622451573,3.0005664257301072
fc,3.0,2.0,2.5,-0.0047218099525419,2,FC,1.954284561081782,3.001888143633205
fc,3.0,2.0,3.0,-0.004368744882744968,2,FC,1.9634284074585648,3.0037465408316724
fc,3.0,2.0,4.0,-0.004368744882744968,2,FC,1.972931842372265,3.0051707791746725
fc,3.0,2.0,5.0,-0.004368744882745024,2,FC,1.9803193649950237,3.0059670743111546
fc,3.0,2.0,6.0,-0.004368744882744968,2,FC,1.9803193668026111,3.005967074311155
fc,3.0,2.0,7.0,-0.004368744882744802,2,FC,1.980319365106097,3.0059670743111537
fc,3.0,2.2,-0.25,,0,,,
fc,3.0,2.2,0.0,,0,,,
fc,3.0,2.2,0.25,0.001024676843178307,2,FC*,2.476758771673203,2.996906827247844
fc,3.0,2.2,0.5,-0.0006062463760871384,2,FC*,2.3570251209805164,3.010132070846846
fc,3.0,2.2,0.75,-0.005525210968113842,2,FC,2.245556866727135,2.9855457091187967
fc,3.0,2.2,1.0,-0.005469905798325736,2,FC,2.1871512433732194,2.991002860062199
fc,3.0,2.2,1.1,-0.005765154591306082,2,FC,2.162618413017647,2.9937471037670997
fc,3.0,2.2,1.15,-0.005219197440994722,2,FC,2.1664280140185133,2.9939212900762233
fc,3.0,2.2,1.25,-0.005840852014930481,2,FC,2.1456958476882595,2.9953805655401124
fc,3.0,2.2,1.5,-0.005907546032722921,2,FC,2.1327941816377196,2.9981164321450287
fc,3.0,2.2,1.75,-0.005525210968113675,2,FC,2.131848881333106,3.000197706184813
fc,3.0,2.2,2.0,-0.005469905798325819,2,FC,2.1314931598859532,3.0007863342673478
fc,3.0,2.2,2.5,-0.0059075460327228935,2,FC,2.1304205598463444,3.0026447005883194
fc,3.0,2.2,3.0,-0.005469905798325708,2,FC,2.140132860572958,3.003511155433918
fc,3.0,2.2,4.0,-0.005469905798325764,2,FC,2.1503078080703606,3.0047527271769305
fc,3.0,2.2,5.0,-0.005469905798325764,2,FC,2.15826825087279,3.0054537067677147
fc,3.0,2.2,6.0,-0.005469905798325542,2,FC,2.158268252319993,3.0054537067677143
fc,3.0,2.2,7.0,-0.005469905798325542,2,FC,2.1582682529079147,3.005453706767714
fc,3.0,2.6,-0.25,,0,,,
fc,3.0,2.6,0.0,,0,,,
fc,3.0,2.6,0.25,-0.003084066365277721,2,FC*,2.7059991275933477,3.008537302287014
fc,3.0,2.6,0.5,-0.004562460935816942,2,FC*,2.628101792945637,3.01423388664312
fc,3.0,2.6,0.75,-0.006767066689155388,2,FC,2.574028437874466,2.9914816095337518
fc,3.0,2.6,1.0,-0.006433639207177627,2,FC,2.519985843539835,2.9960799071541553
fc,3.0,2.6,1.1,-0.006306561439195335,2,FC,2.51194394785779,2.9970131230136463
fc,3.0,2.6,1.15,-0.006500332875462755,2,FC,2.50255894700431,2.9978039088599413
fc,3.0,2.6,1.25,-0.006372427964075444,2,FC,2.498653394250538,2.997990855402602
fc,3.0,2.6,1.5,-0.006806580030899706,2,FC,2.4844803756613456,2.999920340706347
fc,3.0,2.6,1.75,-0.006767066689155388,2,FC,2.480841496107371,3.001748607078488
fc,3.0,2.6,2.0,-0.006433639207177544,2,FC,2.4879276182299233,3.002291685484613
fc,3.0,2.6,2.5,-0.006806580030899623,2,FC,2.488380990528211,3.0030177557593802
fc,3.0,2.6,3.0,-0.006433639207177461,2,FC,2.5012053742630025,3.0039895115197686
fc,3.0,2.6,4.0,-0.006433639207177599,2,FC,2.5132609637585643,3.0047693341594064
fc,3.0,2.6,5.0,-0.006433639207177516,2,FC,2.522334617116498,3.0052117214863387
fc,3.0,2.6,6.0,-0.006433639207177488,2,FC,2.52233462384382,3.0052117214863396
fc,3.0,2.6,7.0,-0.006433639207177544,2,FC,2.5223346198322196,3.00521172148634
fc,3.0,3.0,-0.25,,0,,,
fc,3.0,3.0,0.0,,0,,,
fc,3.0,3.0,0.25,-0.006818973511690668,2,FC*,2.8675565338454634,3.0184273861819673
fc,3.0,3.0,0.5,-0.00668994991965749,2,FC*,2.9175416412037105,3.0160198281218107
fc,3.0,3.0,0.75,-0.007022463653802269,2,FC,2.9022852003211534,2.9957180004903368
fc,3.0,3.0,1.0,-0.007051167030521471,2,FC,2.8619539770426337,2.9979443445639307
fc,3.0,3.0,1.1,-0.007058414398350643,2,FC,2.8448217862226217,3.0002253423780214
fc,3.0,3.0,1.15,-0.007110151102590695,2,FC,2.8468273384320435,2.9992500746496833
fc,3.0,3.0,1.25,-0.007118239013869404,2,FC,2.835975218852091,3.000745395201859
fc,3.0,3.0,1.5,-0.006819060076708849,2,FC,2.8419189048535496,3.001496484783318
fc,3.0,3.0,1.75,-0.00702246365380213,2,FC,2.8352888774048255,3.002870487361463
fc,3.0,3.0,2.0,-0.007051167030521166,2,FC,2.8383298023068377,3.0026720493437407
fc,3.0,3.0,2.5,-0.006819060076708822,2,FC,2.854055970328531,3.0036236498067774
fc,3.0,3.0,3.0,-0.007051167030521249,2,FC,2.854141907680484,3.0040026961735693
fc,3.0,3.0,4.0,-0.007051167030521305,2,FC,2.8679238158260603,3.004625202606558
fc,3.0,3.0,5.0,-0.007051167030521305,2,FC,2.878303734555046,3.004981668811944
fc,3.0,3.0,6.0,-0.007051167030521305,2,FC,2.8783037293385396,3.0049816688119435
fc,3.0,3.0,7.0,-0.007051167030521166,2,FC,2.878303733452528,3.0049816688119444
fc,3.0,4.0,-0.25,,0,,,
fc,3.0,4.0,0.0,,0,,,
fc,3.0,4.0,0.25,-0.009166775500704383,2,FC*,3.5020332573241086,3.023780509208893
fc,3.0,4.0,0.5,-0.007539180053855565,2,FC,3.809532626746054,2.9967365103882604
fc,3.0,4.0,0.75,-0.007291437293459185,2,FC,3.7374732967260496,2.9998245973922604
fc,3.0,4.0,1.0,-0.007301254962086889,2,FC,3.7012150015245453,3.0015528890896928
fc,3.0,4.0,1.1,-0.007324348606552816,2,FC,3.687614515050255,3.00327147633637
fc,3.0,4.0,1.15,-0.007093244639537116,2,FC,3.7036086048244705,3.002127824003739
fc,3.0,4.0,1.25,-0.007373901126035143,2,FC,3.686304457131086,3.003268087605125
fc,3.0,4.0,1.5,-0.007539180053855676,2,FC,3.6876716875786126,3.0036667534872756
fc,3.0,4.0,1.75,-0.007291437293459241,2,FC,3.703835827794281,3.0038525608338515
fc,3.0,4.0,2.0,-0.007301254962086945,2,FC,3.710407383512357,3.003918009702958
fc,3.0,4.0,2.5,-0.007539180053855482,2,FC,3.7172449621071904,3.004720434316561
fc,3.0,4.0,3.0,-0.007301254962086862,2,FC,3.737319570378955,3.0046077401535247
fc,3.0,4.0,4.0,-0.007301254962086917,2,FC,3.7576804511194215,3.004936218189923
fc,3.0,4.0,5.0,-0.007301254962086889,2,FC,3.7725561949216084,3.005126030200617
fc,3.0,4.0,6.0,-0.007301254962086806,2,FC,3.772556236716814,3.005126030200616
fc,3.0,4.0,7.0,-0.007301254962086695,2,FC,3.7725562313669077,3.005126030200615
fc,3.0,6.0,-0.25,,0,,,
fc,3.0,6.0,0.0,,0,,,
fc,3.0,6.0,0.25,-0.011920032055557445,2,FC*,4.5690960346986245,3.0256737252722186
fc,3.0,6.0,0.5,-0.007450717070324103,2,FC,5.32286242376302,3.0024516111106365
fc,3.0,6.0,0.75,-0.007248376017926522,2,FC,5.313872086192265,3.0034420188916435
fc,3.0,6.0,1.0,-0.007046217037970648,2,FC,5.32580290039629,3.003846267944626
fc,3.0,6.0,1.1,-0.007278835542962214,2,FC,5.30159078645708,3.0052616831471344
fc,3.0,6.0,1.15,-0.0070866509748330475,2,FC,5.332974111830791,3.0040959351128502
fc,3.0,6.0,1.25,-0.007319329995912199,2,FC,5.312180211622207,3.0049454456944016
fc,3.0,6.0,1.5,-0.007450717070324214,2,FC,5.328829847040659,3.004933338331778
fc,3.0,6.0,1.75,-0.007248376017926411,2,FC,5.362719296801167,3.0049938405355934
fc,3.0,6.0,2.0,-0.00704621703797062,2,FC,5.395352378296903,3.004750111056916
fc,3.0,6.0,2.5,-0.007450717070324048,2,FC,5.396154806263102,3.005326239612746
fc,3.0,6.0,3.0,-0.007046217037970565,2,FC,5.450842835033157,3.0050266534512504
fc,3.0,6.0,4.0,-0.007046217037970537,2,FC,5.4894093666087995,3.00516063728868
fc,3.0,6.0,5.0,-0.007046217037970509,2,FC,5.51697135190293,3.0052387491198216
fc,3.0,6.0,6.0,-0.007046217037970481,2,FC,5.51697144011775,3.0052387491198207
fc,3.0,6.0,7.0,-0.007046217037970398,2,FC,5.516971325273074,3.0052387491198207
fc,3.0,10.0,-0.25,,0,,,
fc,3.0,10.0,0.0,,0,,,
fc,3.0,10.0,0.25,-0.013120660416878094,2,FC*,6.527120696031148,3.0218884078343606
fc,3.0,10.0,0.5,-0.007144591592477129,2,FC,8.108907236482166,3.0046519805839087
fc,3.0,10.0,0.75,-0.007064317442736695,2,FC,8.153698174548396,3.0052584963567446
fc,3.0,10.0,1.0,-0.006895641211002224,2,FC,8.246214167256236,3.005036623761241
fc,3.0,10.0,1.1,-0.006693814599848025,2,FC,8.297983287632297,3.0054295772373605
fc,3.0,10.0,1.15,-0.006929324528928027,2,FC,8.280515887156069,3.005107013992782
fc,3.0,10.0,1.25,-0.006727438501077709,2,FC,8.331148382127664,3.0049982309117054
fc,3.0,10.0,1.5,-0.007144591592477045,2,FC,8.324971881656593,3.005410165581617
fc,3.0,10.0,1.75,-0.007064317442736695,2,FC,8.378743991026289,3.0056218568121285
fc,3.0,10.0,2.0,-0.006895641211002168,2,FC,8.454370120987923,3.0052411917659305
fc,3.0,10.0,2.5,-0.0071445915924769066,2,FC,8.485890931991584,3.005545578582362
fc,3.0,10.0,3.0,-0.006895641211002196,2,FC,8.585125998413933,3.005305723774528
fc,3.0,10.0,4.0,-0.006895641211002168,2,FC,8.672956337230692,3.005337272771678
fc,3.0,10.0,5.0,-0.006895641211002085,2,FC,8.735202050060792,3.0053557557965287
fc,3.0,10.0,6.0,-0.006895641211002085,2,FC,8.735202723493659,3.005355755796528
fc,3.0,10.0,7.0,-0.006895641211002029,2,FC,8.735203249997415,3.0053557557965282
fc,3.5,0.4,-0.25,0.11095803353847761,2,FC*,1.3039385929048306,3.224518265223848
fc,3.5,0.4,0.0,0.10958095274310603,2,FC*,1.1481638575975595,3.363958621408405
fc,3.5,0.4,0.25,0.11081932730835736,2,FC*,1.0440217895112127,3.483084422251502
fc,3.5,0.4,0.5,0.11069766306217271,2,FC*,0.961984030302528,3.5820306073759696
fc,3.5,0.4,0.75,0.11095803353847755,2,FC*,0.8966493714034565,3.6655964741972804
fc,3.5,0.4,1.0,0.10958095274310653,2,FC*,0.8436946814567307,3.73434411850336
fc,3.5,0.4,1.1,0.11106604400654502,2,FC*,0.830361921924377,3.760799599364714
fc,3.5,0.4,1.15,0.10933231083435652,2,FC*,0.8183385083067686,3.7700657099645776
fc,3.5,0.4,1.25,0.1108193273083578,2,FC*,0.806855190417863,3.7940874296862015
fc,3.5,0.4,1.5,0.11069766306217305,2,FC*,0.7743414921349234,3.842421258419869
fc,3.5,0.4,1.75,0.11095803353847772,2,FC*,0.7467981690597553,3.8826069551454525
fc,3.5,0.4,2.0,0.10958095274310675,2,FC*,0.7221204468654425,3.9154771417453125
fc,3.5,0.4,2.5,0.13136718333596548,2,FC,0.6154405057446592,3.922047802683058
fc,3.5,0.4,3.0,0.13325191889099697,2,FC,0.5905341144469831,3.9657803483649707
fc,3.5,0.4,4.0,0.1332519188909968,2,FC,0.5754378889233815,4.021729596107739
fc,3.5,0.4,5.0,0.13325191889099708,2,FC,0.5773513305378988,4.053041306918232
fc,3.5,0.4,6.0,0.13325191889099697,2,FC,0.5773513307915574,4.0530413069182325
fc,3.5,0.4,7.0,0.13325191889099708,2,FC,0.5773513309710459,4.053041306918233
fc,3.5,0.6,-0.25,0.07497369907897022,2,FC*,1.6807091323398224,3.158222924814687
fc,3.5,0.6,0.0,0.07496306444263257,2,FC*,1.432189224758142,3.292031784923939
fc,3.5,0.6,0.25,0.07497927060105031,2,FC*,1.2799333062668743,3.3942896478952544
fc,3.5,0.6,0.5,0.07605662918399636,2,FC*,1.1735512438546052,3.4755751092723632
fc,3.5,0.6,0.75,0.07497369907897011,2,FC*,1.0911369458762072,3.5367506326802873
fc,3.5,0.6,1.0,0.07496306444263268,2,FC*,1.0304585776669593,3.5844237710910574
fc,3.5,0.6,1.1,0.07519496833463091,2,FC*,1.0141432212206694,3.599830536528809
fc,3.5,0.6,1.15,0.07474820805721777,2,FC*,1.002340554404609,3.607183231739972
fc,3.5,0.6,1.25,0.07497927060105053,2,FC*,0.9886201663770704,3.6203893499431596
fc,3.5,0.6,1.5,0.07605662918399653,2,FC*,0.9571183605492066,3.649356516611613
fc,3.5,0.6,1.75,0.07251474457815904,2,FC,0.82671265555438,3.5859826856765533
fc,3.5,0.6,2.0,0.07243308320071518,2,FC,0.7979601384360187,3.604586066003095
fc,3.5,0.6,2.5,0.07259659092210374,2,FC,0.7641440347336474,3.6304379572113894
fc,3.5,0.6,3.0,0.07243308320071512,2,FC,0.7508130495921512,3.6513356220694844
fc,3.5,0.6,4.0,0.07243308320071534,2,FC,0.7486280868209009,3.676922303374906
fc,3.5,0.6,5.0,0.07243308320071523,2,FC,0.7522226316102394,3.689476224184011
fc,3.5,0.6,6.0,0.07243308320071506,2,FC,0.7522226318275842,3.6894762241840118
fc,3.5,0.6,7.0,0.07243308320071568,2,FC,0.7522226314892219,3.6894762241840118
fc,3.5,0.7,-0.25,0.061403921589304744,2,FC*,1.818144632504296,3.1625491674719792
fc,3.5,0.7,0.0,0.06146830222411093,2,FC*,1.5539052578249484,3.289592463825242
fc,3.5,0.7,0.25,0.060457745313684086,2,FC*,1.3553604855235353,3.389250553520051
fc,3.5,0.7,0.5,0.0614756754565704,2,FC*,1.2499205257766643,3.4600609300845093
fc,3.5,0.7,0.75,0.06140392158930491,2,FC*,1.1682197391538267,3.5139620921253645
fc,3.5,0.7,1.0,0.06146830222411109,2,FC*,1.1142856141209125,3.5527634421128527
fc,3.5,0.7,1.1,0.06066143592499901,2,FC*,1.0880039909427646,3.5639836377366443
fc,3.5,0.7,1.15,0.0612631666344266,2,FC*,1.0860010619118676,3.5710717781835815
fc,3.5,0.7,1.25,0.06045774531368464,2,FC*,1.0615706839277297,3.5805064871035652
fc,3.5,0.7,1.5,0.05217682705874188,2,FC,0.9245485320778657,3.518446421175809
fc,3.5,0.7,1.75,0.05125403327010447,2,FC,0.8877822473805757,3.535457298058989
fc,3.5,0.7,2.0,0.052007970322416164,2,FC,0.866448518367871,3.549800711539148
fc,3.5,0.7,2.5,0.05217682705874166,2,FC,0.8391096272507281,3.569476608855523
fc,3.5,0.7,3.0,0.052007970322416275,2,FC,0.8294112101278168,3.585032293267207
fc,3.5,0.7,4.0,0.052007970322416164,2,FC,0.8293688500528734,3.6030809175598173
fc,3.5,0.7,5.0,0.05200797032241633,2,FC,0.8331672015496012,3.611646728937541
fc,3.5,0.7,6.0,0.05200797032241661,2,FC,0.8331672010594712,3.611646728937542
fc,3.5,0.7,7.0,0.0520079703224165,2,FC,0.833167201593611,3.6116467289375427
fc,3.5,0.8,-0.25,0.05073311984263784,2,FC*,1.971211983981065,3.1719743118900174
fc,3.5,0.8,0.0,0.04969855208146645,2,FC*,1.6313127877465092,3.300108043474011
fc,3.5,0.8,0.25,0.05066423170854795,2,FC*,1.4513612989283153,3.390975882955181
fc,3.5,0.8,0.5,0.04975874729754254,2,FC*,1.327504772318079,3.4563949004905963
fc,3.5,0.8,0.75,0.0507331198426379,2,FC*,1.249917023609615,3.5023836722658315
fc,3.5,0.8,1.0,0.049698552081466785,2,FC*,1.1837194562230056,3.533365075840183
fc,3.5,0.8,1.1,0.04998217403079275,2,FC*,1.1694722204323589,3.5435206720409482
fc,3.5,0.8,1.15,0.04950540674991333,2,FC*,1.155311062432065,3.5480727110159656
fc,3.5,0.8,1.25,0.05066423170854811,2,FC*,1.146739081965259,3.556114656946715
fc,3.5,0.8,1.5,0.03357524647966337,2,FC,0.9772946675891541,3.4942326018572825
fc,3.5,0.8,1.75,0.03350806500009146,2,FC,0.9482955995450509,3.5070952424457706
fc,3.5,0.8,2.0,0.033578326317971474,2,FC,0.9276169076579845,3.5176085407476014
fc,3.5,0.8,2.5,0.03357524647966342,2,FC,0.905077309058004,3.5344844811460905
fc,3.5,0.8,3.0,0.033578326317971474,2,FC,0.8984238037582519,3.5447519997897103
fc,3.5,0.8,4.0,0.03357832631797164,2,FC,0.899871945882403,3.5579869284796057
fc,3.5,0.8,5.0,0.03357832631797164,2,FC,0.9038348062434037,3.5641518116814286
fc,3.5,0.8,6.0,0.03357832631797186,2,FC,0.9038348058063226,3.5641518116814304
fc,3.5,0.8,7.0,0.03357832631797203,2,FC,0.9038348059985657,3.5641518116814295
fc,3.5,0.9,-0.25,0.04072452736450077,2,FC*,2.083138006731132,3.1892553184826644
fc,3.5,0.9,0.0,0.039690758325278075,2,FC*,1.7136127031629287,3.314437535707741
fc,3.5,0.9,0.25,0.04061107569286049,2,FC*,1.5247768775674202,3.399496656287694
fc,3.5,0.9,0.5,0.04153215398436344,2,FC*,1.405641630555114,3.456990822422087
fc,3.5,0.9,0.75,0.04072452736450066,2,FC*,1.3199274212715757,3.4982049919550793
fc,3.5,0.9,1.0,0.03969075832527841,2,FC*,1.2560255326733638,3.523289420510179
fc,3.5,0.9,1.1,0.04079522582286971,2,FC*,1.2434672094591346,3.5313846917105236
fc,3.5,0.9,1.15,0.03950677332661828,2,FC*,1.228144771255809,3.535201297557103
fc,3.5,0.9,1.25,0.022296253038125158,2,FC,1.0855526606350456,3.4682803179191586
fc,3.5,0.9,1.5,0.021846000367606033,2,FC,1.0454721547530228,3.4825001425231132
fc,3.5,0.9,1.75,0.022444804469654855,2,FC,1.0194028962728863,3.495029318958451
fc,3.5,0.9,2.0,0.021697656845591773,2,FC,0.998892188417836,3.503336455312821
fc,3.5,0.9,2.5,0.021846000367606144,2,FC,0.9806090683301922,3.5152598809555187
fc,3.5,0.9,3.0,0.02169765684559155,2,FC,0.9757270183902058,3.524240449423403
fc,3.5,0.9,4.0,0.021697656845591662,2,FC,0.9779465216765135,3.534022125699283
fc,3.5,0.9,5.0,0.021697656845591717,2,FC,0.9818305273058259,3.5385203811909767
fc,3.5,0.9,6.0,0.02169765684559183,2,FC,0.9818305277031083,3.538520381190976
fc,3.5,0.9,7.0,0.021697656845591884,2,FC,0.9818305272674206,3.5385203811909762
fc,3.5,1.0,-0.25,0.032472297876433354,2,FC*,2.152024888337545,3.2108551647035997
fc,3.5,1.0,0.0,0.03248706436544413,2,FC*,1.8068912810339288,3.3292659160197156
